,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
943,dying,2015-07-26,936,15,False,False,значит неа значит пока повыпендриваться,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
944,dying,2015-07-26,986,13,False,False,выносить мозг особенный,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
945,dying,2015-07-26,935,20,True,False,прекращать стараться ради наплевать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
946,dying,2015-07-26,953,6,False,False,красавица встречаться почему,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
947,dying,2015-07-26,868,6,False,False,прикасаться ко,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
948,dying,2015-07-25,1045,16,False,False,нравиться обнимать,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
949,dying,2015-07-25,707,19,False,False,сестра подруга сестра ходячий позитив сестра защита сестра опора сестра поддержка сестра душа,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
950,dying,2015-07-25,1030,12,False,False,Леmо солнце жара танцевать уmра очнуться алгебра,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
951,dying,2015-07-25,672,10,True,False,реальность продолжать разрушать жизнь,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
952,dying,2015-07-25,711,6,False,False,нормальный пока встречать настя,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
953,dying,2015-07-25,912,14,False,False,который понимать который доверять который заставлять улыбаться любимый единственный подруга,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
954,dying,2015-07-25,685,11,False,False,вообще-то девушка послушный послушать послушать говорить сделать по-своему ..,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
955,dying,2015-07-25,778,13,True,False,важный километр сказать « любить »,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
956,dying,2015-07-25,323,2,True,False,American Horror Story Freak Show 2014,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
957,dying,2015-07-25,707,8,False,False,юль че парень сидеть лола вставать,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
958,dying,2015-07-25,800,10,False,False,любить смотреть глаз почему ржать хотеться,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
959,dying,2015-07-25,401,8,False,False,нормальный пока встречать алена,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
960,dying,2015-07-25,852,14,True,False,2 цель жизнь становиться счастливый жена офигенный мама,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
961,dying,2015-07-25,409,0,True,False,фотка тип кинт личка плиз,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
962,dying,2015-07-25,688,15,False,False,список вещь который любить чай обниматься пицца слушать музыка спать смотреть фильм ночной разговор сюрприз,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
963,dying,2015-07-25,764,12,False,False,очень трудно находить хороший подруга самый хороший,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
964,dying,2015-07-25,888,15,False,False,мальчик делать первый шаг ждать девочка ничто,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
965,dying,2015-07-25,1067,12,False,False,расти живот жить неееет отвечать живот просто кто-то жрать,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
966,dying,2015-07-25,331,1,False,False,каждый влад чьй счастие,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
967,dying,2015-07-25,445,4,False,False,д достойный р радостный,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
968,dying,2015-07-25,824,18,False,False,хамелеон грустный молчаливый серьезный грубый спокойный нежный сумасшедший ржа упасть,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
969,dying,2015-07-25,1838,22,False,False,любить футбол футболист,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
970,dying,2015-07-25,592,2,False,False,волноваться крайний случай,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
971,dying,2015-07-25,373,0,False,False,ваш значит плшк,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
972,dying,2015-07-25,508,31,False,False,дополнять каждый фраза обо 1 .. 2 .. 3 желать .. 4 очень .. 5 .. P S добавлять стена узнавать друг,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
973,dying,2015-07-25,251,21,False,False,находить отличаться смайлик находить среди находить значит искать это сложно это сложный счет 3 загадывать желание 1 2 3 ___________ загадывать добавлять запись стена желание обязательно сбываться добавлять исполняться,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
974,dying,2015-07-25,585,7,False,False,хотеть становиться,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
975,dying,2015-07-25,923,7,False,False,парень самый прекрасный человек мир ... оставаться находить ...,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
976,dying,2015-07-25,530,3,False,False,каждый катя должно свой счастие,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
977,dying,2015-07-25,508,6,False,False,любовь подруга настя,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
978,dying,2015-07-25,897,21,False,False,наш рука криворукий,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
979,dying,2015-07-25,437,4,False,False,вроде весь жизнь впереди ощущение хватить довольно,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
980,dying,2015-07-25,927,14,False,False,го обниматься,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
981,dying,2015-07-25,987,12,False,False,бедный будущий муж,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
982,dying,2015-07-25,390,4,False,False,жить жить твой жизнь появляться лиза,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
983,dying,2015-07-25,1423,13,False,False,сколько репост заслуживать слово мама,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
984,dying,2015-07-25,606,10,False,False,пора переставать доверять человек,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
985,dying,2015-07-25,655,18,False,False,грустно слушать музыка весело слушать музыка влюблять слушать музыка бросать уходить оставаться музыка спрашивать музыка мочь дорогой мир,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
986,dying,2015-07-25,721,15,False,False,зайка любить очень очень дорожить очень офигенный подруга самый хороший,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
987,dying,2015-07-25,787,16,False,False,история грустный даша даша поесть,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
988,dying,2015-07-25,1312,10,False,False,важный лишь степень искренность,26.9,732.5,78.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,22.7
989,dying,2015-07-24,827,10,False,False,разговаривать значит плохой настроение просто нравиться молчать,25.4,732.9,81.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,21.9
990,dying,2015-07-24,820,2,False,False,любовь лайк тайм попадать,25.4,732.9,81.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,21.9
991,dying,2015-07-24,675,5,True,False,твой мнение никто спрашивать поганый грязнокровка,25.4,732.9,81.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,21.9
992,dying,2015-07-24,1525,38,False,False,увидеть новый друг забывать старый увидеть красивый девушка забывать любимый,25.4,732.9,81.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,21.9
993,dying,2015-07-24,966,16,False,False,поражать человек хотеть внешность это самый выбирать хлопья завтрак цвет вкус,25.4,732.9,81.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,21.9
