,author,date,text,n_likes,n_reposts,with_photo,is_repost?
3878,dying,13 мая 2015,я   баба   и   это   отмазка   на   весь   мой   жизнь .,1762,21,False,False
3879,dying,13 мая 2015,"для   некоторый   девушка   важный   милый   смска   с   утро   и   звонок   ночь ,  нежели   цветок   и   бриллиант .   вот   этот   тип   девушка  -  охуенить",1524,10,False,False
3880,dying,13 мая 2015,почему   некоторый   момент   уже   нельзя   повторять   почему   почему   почему   почему,1327,12,False,False
3881,dying,13 мая 2015,"ненавидеть   равнодушный   игнор   от   кто   бы   то   ни   быть ,  хорошо   пойти   я   нахуй   уже ,  но   не   игнорить",1684,18,False,False
3882,dying,13 мая 2015,учеба   действительно   ебать   все,1420,11,False,False
3883,dying,13 мая 2015,"мой   лицо ,  когда   у   я   спрашивать :"" как   у   ты   на   личный ?",1549,14,True,False
3884,dying,13 мая 2015,"почему   я   не   там ,  где   ты ?",1221,12,False,False
3885,dying,13 мая 2015,"я   очень   приличный   девушка ,  я   никогда   не   бу ....  опа   кофточка   по   распродажа ,  опа   пивчик ,  опа   парень   норма   такой ,  опа   беляш ,  ааа   что   со   я .",1372,7,False,False
3886,dying,13 мая 2015,"у   ты   нет   парень ?   ахахахахахахахаххахахахахахахахахахахахахахахахахахахаххааххааххаххахахахахахахахахахаххахахахаахахахах .   бля ,  у   я   тоже",1475,10,False,False
3887,dying,12 мая 2015,"быть   такой   человек ,  который   ни   с   кто   не   хотеться   делить    они   мой ,  отваливать",1579,32,False,False
3888,dying,12 мая 2015,vk . com / id0 ? 196712280  -  она   самый - самый   хороший,924,14,False,False
3889,dying,12 мая 2015,"я   быть   нормальный ,  правда .  пока   не   встречать   тот ,  который   называть   свой   хороший   подруга .",1544,27,False,False
3890,dying,12 мая 2015,"человек ,  рождаться   осень   офигенный",1242,12,False,False
3891,dying,12 мая 2015,а   я   у   мама   секас,2531,22,False,False
3892,dying,12 мая 2015,русоволосый   великолепный,1562,15,False,False
3893,dying,12 мая 2015,любить   я   писать   я   гулять   со   я   обнимать   я   ценить   я   беречь   я,1704,42,False,False
3894,dying,12 мая 2015,я   девушка .   я   быть   орать   и   обижаться .   а   ты   любить,2042,27,False,False
